date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
2014-02-18;35.1;64.9;0.0;0.0;0.0;4.03;280;14.09;270;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-02;34.0;71.1;0.0;0.0;0.0;8.28;230;21.92;240;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-06;30.2;42.1;0.55;0.0;0.0;13.42;40;21.03;30;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-08;27.1;68.0;0.0;0.0;0.0;4.25;230;17.0;240;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-13;29.1;45.0;0.0;0.0;0.0;7.61;300;21.03;300;35.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-14;24.3;60.1;0.0;0.0;0.0;9.17;220;23.04;220;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-18;30.2;37.0;0.09;0.0;0.0;8.05;40;14.99;10;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-19;35.1;46.9;0.04;0.0;0.0;5.37;230;14.09;230;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-20;39.0;66.0;0.0;0.0;0.0;5.37;240;17.0;280;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-23;36.0;57.0;0.14;0.0;0.0;4.92;70;19.91;80;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-14;63.0;75.9;0.03;0.0;0.0;10.74;200;21.92;200;29.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-20;48.9;68.0;0.0;0.0;0.0;12.3;50;23.94;30;35.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-21;42.1;73.9;0.0;0.0;0.0;3.58;40;12.08;50;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-24;39.9;71.1;0.0;0.0;0.0;3.8;120;12.97;110;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-05;55.0;73.0;0.0;0.0;0.0;5.82;50;17.0;50;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-06;55.9;84.0;0.0;0.0;0.0;3.8;90;10.07;80;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-08;55.0;89.1;0.0;0.0;0.0;6.26;230;21.03;230;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-10;64.0;86.0;0.0;0.0;0.0;8.95;230;23.04;220;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-12;57.9;90.0;0.0;0.0;0.0;2.68;250;14.09;250;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-13;66.9;91.9;0.0;0.0;0.0;5.82;190;12.08;210;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-22;64.0;88.0;0.0;0.0;0.0;4.7;260;14.09;270;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-24;53.1;79.0;0.0;0.0;0.0;3.36;30;10.07;40;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-28;64.0;90.0;0.0;0.0;0.0;3.8;70;14.99;70;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-29;64.9;75.9;0.08;0.0;0.0;5.82;80;12.97;80;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-03;57.0;89.1;0.05;0.0;0.0;4.03;230;14.09;330;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-06;68.0;82.9;0.0;0.0;0.0;5.82;80;12.08;130;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-08;64.9;87.1;0.0;0.0;0.0;8.5;230;16.11;190;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-10;68.0;93.9;0.0;0.0;0.0;3.36;230;12.97;240;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-13;66.9;88.0;0.42;0.0;0.0;4.25;360;18.12;350;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-14;60.1;86.0;0.0;0.0;0.0;2.91;30;12.97;40;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-21;68.0;91.0;0.0;0.0;0.0;3.58;110;14.99;140;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-22;68.0;84.0;0.0;0.0;0.0;5.82;90;14.09;80;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-25;73.0;93.0;0.0;0.0;0.0;6.71;230;14.99;260;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-27;70.0;84.9;0.88;0.0;0.0;4.92;90;21.03;90;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-01;73.9;93.0;0.0;0.0;0.0;7.83;170;16.11;190;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-03;73.9;90.0;0.0;0.0;0.0;6.93;180;10.96;200;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-05;61.0;82.9;0.0;0.0;0.0;4.92;50;14.99;80;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-16;64.0;80.1;0.0;0.0;0.0;3.13;30;14.09;30;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-19;66.0;82.0;0.0;0.0;0.0;4.25;50;14.09;120;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-22;72.0;84.9;0.0;0.0;0.0;3.8;80;8.95;120;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-30;63.0;81.0;0.0;0.0;0.0;4.25;80;12.97;130;18.12;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-08-02;64.0;70.0;0.08;0.0;0.0;3.36;50;12.08;80;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-04;68.0;84.9;0.0;0.0;0.0;2.24;40;12.08;30;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-06;70.0;90.0;0.0;0.0;0.0;3.36;260;14.99;260;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-11;70.0;84.0;0.31;0.0;0.0;6.71;170;14.99;170;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-15;61.0;86.0;0.0;0.0;0.0;2.68;220;12.08;270;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-18;70.0;88.0;0.61;0.0;0.0;3.36;280;19.91;290;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-21;71.1;91.0;0.0;0.0;0.0;2.24;270;8.95;260;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-30;72.0;89.1;0.0;0.0;0.0;4.92;190;12.08;190;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-07;70.0;78.1;0.0;0.0;0.0;7.16;60;16.11;80;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-08;68.0;73.0;1.04;0.0;0.0;8.28;40;16.11;40;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-11;66.9;88.0;0.09;0.0;0.0;5.59;230;19.91;230;23.04;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-09-13;69.1;80.1;0.02;0.0;0.0;5.37;30;14.09;50;18.12;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-20;57.9;81.0;0.0;0.0;0.0;5.82;40;14.09;40;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-21;63.0;87.1;0.12;0.0;0.0;6.26;230;14.99;220;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-24;55.0;64.0;3.18;0.0;0.0;9.62;30;17.0;40;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-25;63.0;68.0;0.03;0.0;0.0;7.38;30;12.97;30;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-28;54.0;79.0;0.0;0.0;0.0;1.34;80;8.05;50;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-09;51.1;79.0;0.0;0.0;0.0;2.68;170;10.07;170;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-14;70.0;79.0;0.42;0.0;0.0;10.29;140;23.94;150;29.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-16;53.1;72.0;0.0;0.0;0.0;4.47;240;12.97;230;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-17;48.9;73.9;0.0;0.0;0.0;4.25;230;14.99;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-18;53.1;75.0;0.0;0.0;0.0;4.25;320;14.09;320;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-20;41.0;71.1;0.0;0.0;0.0;4.25;230;16.11;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-22;48.0;66.9;0.0;0.0;0.0;6.04;290;14.99;10;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-25;39.0;71.1;0.0;0.0;0.0;2.68;220;8.95;90;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-09;39.9;60.1;0.0;0.0;0.0;0.67;30;6.93;140;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-11;45.0;72.0;0.0;0.0;0.0;3.8;40;12.97;40;16.11;Yes;Yes;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2014-11-15;25.2;46.0;0.0;0.0;0.0;1.79;40;8.05;70;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-22;22.1;54.0;0.0;0.0;0.0;1.79;220;8.95;210;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-26;35.1;50.0;1.69;0.0;0.0;6.71;30;23.04;40;36.91;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-29;27.1;54.0;0.0;0.0;0.0;5.82;220;16.11;210;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-07;35.1;53.1;0.0;0.0;0.0;12.97;40;23.94;40;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-09;35.1;45.0;0.5;0.0;0.0;3.58;340;8.95;320;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-19;36.0;52.0;0.0;0.0;0.0;2.01;280;8.95;30;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-25;35.1;64.0;0.03;0.0;0.0;5.82;240;17.0;270;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-03;46.0;51.1;0.16;0.0;0.0;3.8;80;8.95;330;23.94;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-07;16.2;39.0;0.0;0.0;0.0;6.26;330;17.0;340;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-09;22.1;45.0;0.0;0.0;0.0;8.28;240;21.03;230;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-16;30.2;53.1;0.0;0.0;0.0;3.58;330;14.09;330;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-19;31.1;63.0;0.0;0.0;0.0;5.14;280;14.99;270;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-27;30.2;44.1;0.01;0.0;0.0;5.14;280;12.08;330;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-28;25.2;46.0;0.0;0.0;0.0;2.91;40;12.08;50;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-04;25.2;54.0;0.0;0.0;0.0;6.04;220;16.11;220;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-16;19.2;27.1;0.22;0.31;0.0;6.26;100;12.97;50;16.11;Yes;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No
2015-02-17;19.2;35.1;0.39;0.71;1.18;4.7;40;12.97;20;18.12;Yes;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No
2015-02-18;19.2;39.9;0.06;0.39;0.0;6.04;230;23.94;230;27.96;Yes;Yes;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2015-02-20;7.2;26.2;0.0;0.0;0.0;5.59;300;12.97;330;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-08;35.1;71.1;0.0;0.0;0.0;4.92;250;16.11;260;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-10;50.0;75.0;0.0;0.0;0.0;6.93;220;21.03;220;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-13;42.1;53.1;0.02;0.0;0.0;4.92;50;12.08;90;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-14;45.0;62.1;0.3;0.0;0.0;4.7;250;21.03;250;25.95;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-18;39.0;60.1;0.0;0.0;0.0;4.7;30;14.09;20;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-02;32.0;55.9;0.0;0.0;0.0;3.13;320;12.97;330;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-03;28.9;62.1;0.0;0.0;0.0;2.24;220;14.09;220;14.99;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-04;46.0;69.1;0.0;0.0;0.0;4.47;220;14.09;230;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-10;27.0;44.1;0.0;0.0;0.0;4.7;280;14.99;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-15;57.0;73.9;0.0;0.0;0.0;13.2;230;23.94;230;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-17;28.9;39.9;0.0;0.0;0.0;8.72;40;17.9;40;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-01-18;27.0;35.1;0.29;0.98;0.0;4.7;80;10.07;350;12.08;Yes;No;No;Yes;No;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No
2007-01-30;24.1;48.9;0.0;0.0;0.0;5.82;220;17.9;220;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-02-10;26.1;46.0;0.0;0.0;0.0;2.91;300;12.08;300;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-02-18;26.1;45.0;0.0;0.0;0.0;8.72;290;23.94;300;40.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-02-20;41.0;66.0;0.0;0.0;0.0;16.11;230;25.95;230;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-02-21;50.0;73.0;0.01;0.0;0.0;7.16;230;21.92;220;25.05;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-01;41.0;66.9;0.2;0.0;0.0;10.29;170;27.96;150;34.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-11;39.9;70.0;0.0;0.0;0.0;5.14;30;16.11;30;21.03;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-15;57.0;81.0;0.0;0.0;0.0;9.4;220;21.92;210;25.95;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-19;26.1;63.0;0.0;0.0;0.0;9.4;230;23.04;240;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-21;50.0;63.0;0.0;0.0;0.0;9.17;90;21.92;90;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-22;43.0;77.0;0.0;0.0;0.0;5.14;220;17.0;230;21.92;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-03-25;51.1;79.0;0.0;0.0;0.0;6.71;90;21.92;110;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-29;41.0;61.0;0.18;0.0;0.0;6.26;50;21.92;50;25.05;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-30;34.0;70.0;0.0;0.0;0.0;0.22;80;8.05;90;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-03-31;46.9;79.0;0.0;0.0;0.0;7.16;240;17.0;240;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-12;55.9;75.0;0.93;0.0;0.0;7.38;230;25.05;240;33.11;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2007-04-13;46.0;66.9;0.0;0.0;0.0;6.49;270;14.99;290;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-16;43.0;60.1;0.0;0.0;0.0;14.09;300;29.97;290;48.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-18;42.1;66.9;0.0;0.0;0.0;6.04;90;14.99;100;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-20;44.1;71.1;0.0;0.0;0.0;4.03;360;14.09;50;21.03;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-21;39.9;77.0;0.0;0.0;0.0;2.24;50;8.95;140;14.99;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-04-24;57.9;82.9;0.0;0.0;0.0;9.84;230;16.11;230;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-05-09;63.0;81.0;0.31;0.0;0.0;8.28;110;21.03;100;25.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2007-05-22;63.0;81.0;0.0;0.0;0.0;8.05;90;14.09;100;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-05-23;55.0;82.0;0.0;0.0;0.0;6.93;80;14.99;130;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-05-26;61.0;91.0;0.0;0.0;0.0;7.61;200;12.97;200;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-05-27;61.0;91.0;0.0;0.0;0.0;7.83;210;14.09;210;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-05-30;63.0;90.0;0.0;0.0;0.0;6.26;90;14.09;90;17.0;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-06-01;64.0;89.1;0.0;0.0;0.0;6.71;200;12.97;200;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-06-03;64.9;77.0;1.53;0.0;0.0;9.62;60;17.9;50;25.95;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2007-06-04;60.1;90.0;0.0;0.0;0.0;10.07;220;23.94;220;29.08;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2007-06-05;64.0;90.0;0.03;0.0;0.0;7.16;230;21.03;220;25.05;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2007-06-07;66.0;93.9;0.0;0.0;0.0;8.72;200;16.11;210;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-06-21;62.1;87.1;0.0;0.0;0.0;2.91;50;12.97;40;17.0;Yes;No;Yes;No;Yes;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-06-26;69.1;95.0;0.53;0.0;0.0;4.92;240;29.08;250;33.11;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2007-06-30;71.1;89.1;0.0;0.0;0.0;4.25;20;16.11;30;21.92;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-07-02;63.0;84.0;0.0;0.0;0.0;3.36;20;12.08;80;14.09;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-07-12;70.0;89.1;0.0;0.0;0.0;3.36;350;12.08;360;17.0;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-07-14;61.0;87.1;0.0;0.0;0.0;3.36;230;10.07;230;14.09;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-07-23;62.1;84.9;0.0;0.0;0.0;3.8;40;14.99;40;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-07-25;64.9;88.0;0.0;0.0;0.0;5.59;110;14.09;90;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-07-26;66.0;91.9;0.0;0.0;0.0;1.79;160;10.07;150;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-07-30;72.0;88.0;0.13;0.0;0.0;5.59;100;23.94;100;29.97;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2007-08-07;75.0;99.0;0.0;0.0;0.0;2.24;230;12.97;250;14.99;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-08-14;71.1;93.9;0.0;0.0;0.0;6.49;40;14.99;30;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-08-15;70.0;99.0;0.0;0.0;0.0;6.04;220;14.99;200;17.9;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-08-25;75.0;99.0;0.0;0.0;0.0;8.95;220;17.0;210;21.03;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-09-11;73.9;99.0;0.0;0.0;0.0;12.08;230;29.08;220;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-09-12;66.0;91.0;0.0;0.0;0.0;5.37;30;14.99;10;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-09-18;53.1;78.1;0.0;0.0;0.0;8.5;80;17.9;90;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-09-20;64.9;73.9;0.31;0.0;0.0;8.28;40;14.99;40;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-09-28;64.0;84.9;0.0;0.0;0.0;6.49;320;16.11;340;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-09-29;50.0;79.0;0.0;0.0;0.0;6.71;40;19.91;20;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-10-06;68.0;82.9;0.0;0.0;0.0;4.25;50;10.07;40;14.09;Yes;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-10-14;46.0;78.1;0.0;0.0;0.0;2.68;30;12.08;30;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-10-22;55.9;82.9;0.0;0.0;0.0;5.82;140;14.99;140;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-10-29;37.0;61.0;0.0;0.0;0.0;4.47;50;16.11;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-10-30;33.1;66.9;0.0;0.0;0.0;1.12;50;8.05;140;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-11-13;46.9;73.9;0.0;0.0;0.0;4.03;230;12.97;230;14.99;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-11-23;35.1;51.1;0.0;0.0;0.0;6.49;20;14.99;350;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-11-24;25.0;50.0;0.0;0.0;0.0;3.36;80;14.09;90;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-12-01;27.0;57.9;0.0;0.0;0.0;4.7;90;14.09;100;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-12-10;55.9;81.0;0.0;0.0;0.0;7.61;230;16.11;240;17.9;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-12-11;51.1;73.9;0.0;0.0;0.0;3.58;80;10.07;140;16.11;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-12-15;37.9;46.9;0.97;0.0;0.0;10.29;50;16.11;90;23.94;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2007-12-21;39.9;48.0;0.01;0.0;0.0;10.07;50;17.0;50;23.94;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2007-12-24;32.0;57.9;0.0;0.0;0.0;2.91;260;12.08;230;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2008-01-01;35.1;55.0;0.0;0.0;0.0;8.95;300;19.91;280;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2008-01-09;55.9;73.0;0.0;0.0;0.0;9.84;230;19.91;220;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2008-01-14;30.9;52.0;0.0;0.0;0.0;4.25;270;16.11;290;21.92;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2008-01-18;33.1;51.1;0.0;0.0;0.0;6.71;220;12.08;280;14.09;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2008-01-19;33.1;42.1;0.28;0.51;0.0;3.58;320;8.95;330;14.09;Yes;No;Yes;Yes;No;No;No;Yes;Yes;No;Yes;No;No;No;No;No;No
2008-01-31;27.0;51.1;0.0;0.0;0.0;9.62;40;17.9;40;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2008-02-03;37.9;66.0;0.0;0.0;0.0;3.8;30;12.08;10;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2008-02-20;30.9;64.9;0.0;0.0;0.0;11.18;220;29.97;220;38.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
